album_id,album_title,filename,original_filename,width,height,aspect_ratio,suggested_use,path
Album_Pedais_Urbanos_e_Familia,👥 Pedais da Família & Concentração,Album_Pedais_Urbanos_e_Familia_20.jpg,621544516649498.jpg,2048,923,2.22,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/04_Pedais_Urbanos_e_Familia/Album_Pedais_Urbanos_e_Familia_20.jpg
Album_Pedais_Urbanos_e_Familia,👥 Pedais da Família & Concentração,Album_Pedais_Urbanos_e_Familia_21.jpg,642049444599005.jpg,2048,923,2.22,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/04_Pedais_Urbanos_e_Familia/Album_Pedais_Urbanos_e_Familia_21.jpg
Album_Pedais_Urbanos_e_Familia,👥 Pedais da Família & Concentração,Album_Pedais_Urbanos_e_Familia_22.jpg,4118262378205079.jpg,1080,1643,0.66,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/04_Pedais_Urbanos_e_Familia/Album_Pedais_Urbanos_e_Familia_22.jpg
Album_Pedais_Urbanos_e_Familia,👥 Pedais da Família & Concentração,Album_Pedais_Urbanos_e_Familia_23.jpg,3597943633570292.jpg,1440,1205,1.2,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/04_Pedais_Urbanos_e_Familia/Album_Pedais_Urbanos_e_Familia_23.jpg
Album_Pedais_Urbanos_e_Familia,👥 Pedais da Família & Concentração,Album_Pedais_Urbanos_e_Familia_24.jpg,274943364642950.jpg,1440,1200,1.2,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/04_Pedais_Urbanos_e_Familia/Album_Pedais_Urbanos_e_Familia_24.jpg
Album_Pedais_Urbanos_e_Familia,👥 Pedais da Família & Concentração,Album_Pedais_Urbanos_e_Familia_25.jpg,279401154197171.jpg,1036,1623,0.64,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/04_Pedais_Urbanos_e_Familia/Album_Pedais_Urbanos_e_Familia_25.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_01.jpg,562377282566222.jpg,1280,1277,1.0,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_01.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_02.jpg,555511593252791.jpg,1280,1277,1.0,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_02.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_03.jpg,295584002578886.jpg,1278,1278,1.0,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_03.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_04.jpg,533546908782593.jpg,1024,1280,0.8,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_04.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_05.jpg,3784098091621511.jpg,1080,1077,1.0,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_05.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_06.jpg,4149890865042230.jpg,1280,843,1.52,Banner Hero / Carrossel Principal,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_06.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_07.jpg,4022213951143256.jpg,1000,1000,1.0,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_07.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_08.jpg,277437111060242.jpg,960,960,1.0,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_08.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_09.jpg,268244251979528.jpg,960,960,1.0,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_09.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_10.jpg,3745357725495548.jpg,960,886,1.08,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_10.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_11.jpg,211092287694725.jpg,858,960,0.89,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_11.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_12.jpg,211092197694734.jpg,858,960,0.89,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_12.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_13.jpg,3907483062616346.jpg,960,720,1.33,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_13.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_14.jpg,273743291429624.jpg,720,900,0.8,Card Vertical / Mobile Stories,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_14.jpg
Album_Cartazes_e_Divulgacao,📢 Cartazes & Banners de Eventos,Album_Cartazes_e_Divulgacao_15.jpg,310393201097966.jpg,647,647,1.0,Galeria Grid / Eventos,/home/horyu/Projetos/ciclismo_santa_helena_midias/albuns_curados/05_Cartazes_e_Divulgacao/Album_Cartazes_e_Divulgacao_15.jpg
